"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" ,   "SoundSpeed"   ,"Avg_Massflow(INLET_JET)","Avg_Massflow(OUTLET)","Avg_Mach(INLET_JET)","Avg_Mach(OUTLET)","Avg_Temp(INLET_JET)","Avg_Temp(OUTLET)","Avg_Press(INLET_JET)","Avg_Press(OUTLET)","Avg_Density(INLET_JET)","Avg_Density(OUTLET)","Avg_Enthalpy(INLET_JET)","Avg_Enthalpy(OUTLET)","Avg_NormalVel(INLET_JET)","Avg_NormalVel(OUTLET)","Uniformity(INLET_JET)","Uniformity(OUTLET)","Secondary_Strength(INLET_JET)","Secondary_Strength(OUTLET)","Momentum_Distortion(INLET_JET)","Momentum_Distortion(OUTLET)","Secondary_Over_Uniformity(INLET_JET)","Secondary_Over_Uniformity(OUTLET)","Avg_TotalTemp(INLET_JET)","Avg_TotalTemp(OUTLET)","Avg_TotalPress(INLET_JET)","Avg_TotalPress(OUTLET)"
          0,           0,          95,      -2.870891363,       0.330100137,     -0.7089893067,       2.608381437,      -3.916411015,       0.542989941,     -0.3229009608,      0.8830180246,        557.286547,       722518.9624,       8.921408228,       598936.2374,       -279.318405,       279.3212113,         6.589955544,                 -nan,                        inf,       596.1325773,       894920.0984,       176331.5596,       338.2957702,            -0.3229009608,                     0,         0.8660117112,     0.01700631337,           258.855843,       298.4307041,           273093.7014,         449425.261,             3.675214613,          5.246193616,              299083.5654,           299852.6721,               -279.318405,                      0,            279.3212113,                   0,                   0.5206858598,                 6.069269684,                 2.009398036e-05,                         -nan,                         0.00186411142,                                inf,               297.6835414,            298.4490359,                445398.2066,             449521.8918
          0,           0,          96,      -2.730201853,      0.3647898353,     -0.6062469027,       2.749118829,      -3.917238536,      0.5421620853,     -0.3230183571,      0.8832376852,       557.2948951,       722550.8501,       8.921720976,       598966.2321,      -279.3958366,       279.3985984,         6.595079718,                 -nan,                        inf,       596.1624317,       895078.4391,       176298.1749,        338.297611,            -0.3230183571,                     0,         0.8662374289,     0.01700025631,          258.8644427,       298.4304524,           273126.3376,        449424.5125,             3.675531669,          5.246189307,              299113.8282,           299852.4039,              -279.3958366,                      0,            279.3985984,                   0,                   0.5283346787,                 6.066745039,                 1.976986339e-05,                         -nan,                        0.001890971114,                                inf,               297.7136627,             298.448769,                445557.3763,             449521.0628
          0,           0,          97,      -2.740123432,      0.3426402529,     -0.5540497572,        2.73408233,      -3.916855121,       0.542545067,     -0.3231490414,      0.8834825111,       557.3041589,       722586.6979,       8.922074392,       598999.4691,      -279.4815448,       279.4842662,         6.599249853,                 -nan,                        inf,       596.1955132,       895254.7517,       176260.4764,       338.2987922,            -0.3231490414,                     0,         0.8664872103,     0.01699530087,          258.8739899,        298.430169,           273163.1107,        449423.5872,             3.675890903,          5.246183489,              299147.3627,           299852.1064,              -279.4815448,                      0,            279.4842662,                   0,                   0.5346146153,                 6.064635238,                 1.947464553e-05,                         -nan,                        0.001912861223,                                inf,               297.7470404,            298.4484729,                445734.6815,             449520.0703
          0,           0,          98,       -2.77611345,      0.2853157073,     -0.5882202104,       2.694572002,      -3.919789614,      0.5396103011,     -0.3232812319,      0.8837594147,         557.31113,        722615.449,       8.922363078,       599032.2709,      -279.5738607,       279.5765392,         6.601574295,                 -nan,                        inf,       596.2281617,       895430.7697,       176231.2648,       338.2993638,            -0.3232812319,                     0,         0.8667615411,     0.01699787361,          258.8810856,       298.4300443,           273192.0921,        449423.3569,             3.676180089,          5.246182989,              299180.2856,           299851.9852,              -279.5738607,                      0,            279.5765392,                   0,                   0.5362465417,                 6.065327753,                 1.916112188e-05,                         -nan,                        0.001918067028,                                inf,               297.7798094,            298.4483523,                445910.9078,             449519.8619
          0,           0,          99,      -2.837311215,      0.2149296219,     -0.6249961279,       2.630558424,      -3.925540205,      0.5338595705,      -0.323399248,      0.8840440458,       557.3134213,       722629.0213,       8.922511519,       599060.1051,      -279.6651804,       279.6678228,         6.597175449,                 -nan,                        inf,       596.2558657,       895583.8955,       176219.2181,       338.2990177,             -0.323399248,                     0,         0.8670409085,     0.01700313728,          258.8832968,       298.4301245,           273204.9016,        449424.1197,             3.676321038,          5.246190481,              299208.0287,           299852.0764,              -279.6651804,                      0,            279.6678228,                   0,                   0.5301084912,                 6.067066958,                 1.889677807e-05,                         -nan,                        0.001895493324,                                inf,               297.8074227,             298.448443,                446063.2153,             449520.6802
          0,           0,         100,      -2.938572522,      0.2454306782,     -0.7041726425,       2.526111896,      -3.931275665,      0.5281239828,     -0.3234824315,      0.8843007794,        557.308689,       722617.5291,       8.922423051,       599077.4776,      -279.7443205,       279.7469255,         6.588810288,                 -nan,                        inf,       596.2731571,       895683.9664,       176231.8472,       338.2985924,            -0.3234824315,                     0,         0.8672941301,     0.01700664936,          258.8785588,       298.4301302,           273192.8409,        449424.6881,             3.676226035,          5.246197016,               299225.389,           299852.0886,              -279.7443205,                      0,            279.7469255,                   0,                   0.5206509577,                  6.06815933,                 1.862460119e-05,                         -nan,                        0.001861149883,                                inf,               297.8247018,            298.4484553,                446162.6829,             449521.2835
          0,           0,         101,      -2.819124848,      0.3224189165,     -0.6700764815,       2.655271706,      -3.923697106,      0.5357017898,     -0.3235423612,      0.8845215714,       557.3015964,       722596.2944,        8.92223934,       599088.7025,      -279.8099122,       279.8124878,         6.582709349,                 -nan,                        inf,       596.2843296,       895750.8192,        176252.198,       338.2986183,            -0.3235423612,                     0,         0.8675090577,     0.01701251373,           258.871614,       298.4299824,           273172.0482,        449424.2462,             3.676044886,          5.246194454,              299236.7501,           299851.9523,              -279.8099122,                      0,            279.8124878,                   0,                   0.5125369813,                 6.070172367,                 1.840985944e-05,                         -nan,                        0.001831715894,                                inf,                 297.83601,            298.4483196,                446229.9135,             449520.9056
          0,           0,         102,      -2.729305795,      0.3486770216,     -0.5930781586,       2.748575354,      -3.949729855,      0.5096696999,     -0.3235993483,      0.8847087881,       557.2974265,        722584.371,       8.922137481,       599100.5603,      -279.8672681,       279.8698202,         6.581143592,                 -nan,                        inf,       596.2961321,       895818.1582,       176264.8699,         338.29914,            -0.3235993483,                     0,         0.8676938365,     0.01701495156,          258.8674469,       298.4299796,           273159.7505,        449424.6205,             3.675938609,          5.246198872,               299248.606,           299851.9543,              -279.8672681,                      0,            279.8698202,                   0,                   0.5101883707,                 6.070955222,                 1.823749424e-05,                         -nan,                        0.001822948864,                                inf,               297.8478105,            298.4483216,                446296.8532,             449521.3049
          0,           0,         103,      -2.744101141,      0.3352339703,     -0.5603819387,       2.730102917,      -3.946275901,      0.5131231289,     -0.3236741764,      0.8848808684,       557.2995508,       722593.6499,       8.922233834,       599118.6852,      -279.9244161,       279.9269552,         6.584940294,                 -nan,                        inf,       596.3141723,       895915.3049,       176254.4871,        338.299764,            -0.3236741764,                     0,         0.8678671428,     0.01701372557,          258.8697697,        298.429781,           273169.5814,        449424.0685,             3.676037912,          5.246195922,              299266.9339,           299851.7513,              -279.9244161,                      0,            279.9269552,                   0,                   0.5145600802,                 6.070380214,                 1.814140997e-05,                         -nan,                         0.00183819411,                                inf,               297.8660527,            298.4481195,                446394.5703,             449520.7346
          0,           0,         104,      -2.768718154,      0.3059928562,     -0.5858040583,       2.701753617,      -3.943353391,      0.5160451292,     -0.3237678629,      0.8850647436,       557.3059232,       722617.8147,       8.922469998,       599142.6675,      -279.9872144,       279.9897364,         6.592930318,                 -nan,                        inf,       596.3380424,       896041.7281,       176229.2655,        338.300203,            -0.3237678629,                     0,         0.8680509108,     0.01701383277,          258.8763161,        298.429607,           273194.2746,        449423.5401,             3.676277186,          5.246192812,              299291.0913,           299851.5762,              -279.9872144,                      0,            279.9897364,                   0,                   0.5225954287,                  6.07033489,                 1.801520835e-05,                         -nan,                        0.001866480662,                                inf,               297.8900971,            298.4479453,                446521.5235,             449520.2046
          0,           0,         105,      -2.825239284,      0.1955886336,      -0.603984369,       2.641096066,      -3.974151773,      0.4852475217,     -0.3238810978,      0.8852823411,       557.3140643,       722649.7567,       8.922783359,       599171.6687,      -280.0615852,       280.0640854,         6.596115039,                 -nan,                        inf,        596.366908,       896195.9929,       176198.1448,       338.2996302,            -0.3238810978,                     0,         0.8682678877,     0.01701445338,          258.8844304,       298.4296339,            273225.806,        449423.9508,             3.676586229,          5.246197131,              299320.0649,           299851.6038,              -280.0615852,                      0,            280.0640854,                   0,                   0.5256646713,                 6.070450368,                 1.785475428e-05,                         -nan,                        0.001876944238,                                inf,               297.9189352,            298.4479728,                446675.3739,              449520.619
          0,           0,         106,      -3.076696944,     0.08504672513,     -0.7367811995,       2.373137296,      -3.986380969,      0.4730183988,     -0.3239777731,      0.8855053851,       557.3168844,       722664.1649,       8.922935296,       599194.8555,       -280.134261,       280.1367384,         6.593895928,                 -nan,                        inf,       596.3899864,       896323.1382,       176185.5148,       338.2985314,            -0.3239777731,                     0,         0.8684885943,     0.01701679083,          258.8871611,       298.4297234,            273239.325,        449424.8398,             3.676729362,          5.246205935,              299343.1568,           299851.6987,               -280.134261,                      0,            280.1367384,                   0,                    0.522631686,                 6.071264242,                 1.768768697e-05,                         -nan,                        0.001865630652,                                inf,               297.9419192,            298.4480672,                446801.6041,             449521.5341
          0,           0,         107,      -2.969678319,      0.1982708254,     -0.7429391277,       2.493677376,      -3.975119729,      0.4842787794,     -0.3240487371,      0.8857053178,       557.3148938,       722660.9341,       8.922917525,       599210.6287,      -280.1977318,       280.2001906,         6.589362204,                 -nan,                        inf,        596.405686,       896411.7093,       176190.9893,       338.2979731,            -0.3240487371,                     0,         0.8686889612,     0.01701635662,          258.8849999,        298.429894,           273234.9724,        449425.9617,             3.676701498,          5.246216027,              299358.7604,           299851.8683,              -280.1977318,                      0,            280.2001906,                   0,                   0.5183895066,                 6.070972697,                 1.755071084e-05,                         -nan,                        0.001850068358,                                inf,               297.9574499,            298.4482361,                446889.0624,             449522.6469
          0,           0,         108,      -2.889179307,      0.2652078394,     -0.7083989848,       2.588242482,      -3.985187337,      0.4742110879,     -0.3241077415,      0.8858832288,       557.3121481,       722653.6638,       8.922856372,       599223.6683,      -280.2541403,       280.2565842,          6.58727247,                 -nan,                        inf,       596.4186646,        896483.992,       176200.3464,       338.2984407,            -0.3241077415,                     0,         0.8688686695,     0.01701455931,          258.8821128,       298.4300354,           273226.6587,        449427.0051,             3.676630649,          5.246225723,              299371.6619,           299852.0063,              -280.2541403,                      0,            280.2565842,                   0,                   0.5169614369,                 6.070311033,                 1.744039379e-05,                         -nan,                        0.001844600506,                                inf,               297.9702912,            298.4483735,                446960.3226,             449523.6694
          0,           0,         109,      -2.788323032,      0.2858334296,     -0.6171011766,       2.688853437,      -3.978638006,      0.4807597933,     -0.3241736081,      0.8860495666,        557.312774,        722657.091,       8.922891676,       599239.6715,      -280.3090229,       280.3114572,         6.588263727,                 -nan,                        inf,       596.4345931,       896568.9757,        176198.638,       338.2992303,            -0.3241736081,                     0,          0.869037962,     0.01701160454,          258.8826308,       298.4301432,           273229.2265,        449427.8645,             3.676657817,          5.246233859,              299387.5634,           299852.1081,              -280.3090229,                      0,            280.3114572,                   0,                   0.5190412372,                  6.06922249,                 1.736910356e-05,                         -nan,                        0.001851659017,                                inf,               297.9861183,            298.4484748,                447044.4814,             449524.4943
          0,           0,         110,      -2.782261323,      0.2631933137,     -0.5848981908,       2.693108884,      -3.970498018,      0.4888991325,     -0.3242508708,      0.8862200535,       557.3161736,       722669.7469,       8.923014597,       599259.1488,      -280.3663353,       280.3687588,         6.589557398,                 -nan,                        inf,       596.4539794,       896671.0255,       176185.3328,       338.2995939,            -0.3242508708,                     0,         0.8692097545,     0.01701029903,          258.8861497,       298.4300239,           273242.2071,        449427.5398,             3.676782428,          5.246232169,              299407.1635,           299851.9853,              -280.3663353,                      0,            280.3687588,                   0,                   0.5208055633,                 6.068751835,                 1.728871671e-05,                         -nan,                        0.001857573452,                                inf,               298.0056268,            298.4483526,                447146.8709,             449524.1546
          0,           0,         111,      -2.810424466,      0.2332213604,     -0.6306026899,       2.654838527,      -3.974154918,      0.4852419896,     -0.3243310977,      0.8863993637,       557.3191621,       722681.6207,        8.92313295,       599278.9992,       -280.426463,       280.4288695,         6.584542379,                 -nan,                        inf,        596.473737,        896776.307,       176172.6371,        338.299216,            -0.3243310977,                     0,         0.8693909388,     0.01700842492,          258.8892499,       298.4299122,           273254.4918,        449427.1289,             3.676903619,          5.246229332,               299427.131,           299851.8682,               -280.426463,                      0,            280.4288695,                   0,                   0.5165878267,                 6.067954552,                 1.716331751e-05,                         -nan,                        0.001842134968,                                inf,                298.025501,             298.448236,                447252.5889,             449523.7182
          0,           0,         112,      -2.863351786,      0.2128628213,     -0.6508047248,       2.598447623,      -4.002410311,      0.4569870526,     -0.3243933551,      0.8865727737,       557.3173264,       722677.4029,       8.923103835,       599292.7686,      -280.4821995,       280.4845812,         6.571647453,                 -nan,                        inf,       596.4874421,       896852.7276,       176175.6932,       338.2980324,            -0.3243933551,                     0,         0.8695664689,     0.01700630471,          258.8875756,       298.4297508,           273250.8549,         449426.548,             3.676878445,           5.24622539,              299441.0672,           299851.7014,              -280.4821995,                      0,            280.4845812,                   0,                   0.5044665217,                 6.067180931,                 1.698319893e-05,                         -nan,                        0.001798553487,                                inf,               298.0393721,              298.44807,                447329.6149,             449523.1126
          0,           0,         113,        -2.9579752,      0.2473697178,     -0.7248390198,       2.511883023,      -4.011599877,      0.4477972802,     -0.3244255033,      0.8867125567,       557.3106996,       722656.2066,       8.922914074,       599297.8831,       -280.524223,       280.5265859,            6.557375,                 -nan,                        inf,       596.4925328,       896885.0431,       176195.9558,       338.2972313,            -0.3244255033,                     0,         0.8697075619,     0.01700499481,          258.8810864,       298.4296133,           273230.1254,        449426.0812,             3.676691716,          5.246222358,               299446.323,           299851.5602,               -280.524223,                      0,            280.5265859,                   0,                   0.4906974561,                 6.066677544,                 1.684576514e-05,                         -nan,                        0.001749201255,                                inf,               298.0446034,            298.4479294,                447362.4134,             449522.6297
          0,           0,         114,      -2.862745994,       0.321028961,     -0.7111928994,       2.618185654,      -4.008540226,      0.4508564457,     -0.3244417349,      0.8868135422,       557.3040619,       722633.1016,       8.922701465,       599299.4309,      -280.5535392,       280.5558909,         6.549939479,                 -nan,                        inf,       596.4940735,       896896.1869,       176215.9387,       338.2976862,            -0.3244417349,                     0,         0.8698089634,     0.01700457888,           258.874796,       298.4292659,           273208.5814,        449424.5201,             3.676491222,          5.246210243,              299448.2206,           299851.2103,              -280.5535392,                      0,            280.5558909,                   0,                   0.4834048348,                 6.066534645,                 1.676534713e-05,                         -nan,                        0.001723025074,                                inf,               298.0464923,            298.4475812,                447375.1231,             449521.0639
          0,           0,         115,       -2.73783304,      0.3630889877,      -0.602026213,       2.740387379,      -4.008997176,      0.4503990895,     -0.3244734374,       0.886899312,       557.3037763,       722631.0122,       8.922680668,       599307.0593,      -280.5817689,       280.5841155,         6.550826282,                 -nan,                        inf,       596.5016663,       896934.9856,       176215.4859,        338.299003,            -0.3244734374,                     0,         0.8698964962,     0.01700281585,           258.874788,       298.4289883,           273207.7632,         449423.249,             3.676480385,          5.246200283,              299456.1321,           299850.9272,              -280.5817689,                      0,            280.5841155,                   0,                   0.4849886284,                 6.065837654,                 1.672703009e-05,                         -nan,                        0.001728496381,                                inf,                298.054367,            298.4472994,                447415.2153,             449519.7703
          0,           0,         116,      -2.734191119,      0.3567282041,     -0.5767712625,       2.740601819,      -4.021592857,      0.4378033745,     -0.3245338282,      0.8869968069,       557.3107265,       722654.0662,       8.922894352,       599323.9884,      -280.6172065,        280.619548,         6.560362384,                 -nan,                        inf,       596.5185164,       897019.5974,        176190.757,       338.3002387,            -0.3245338282,                     0,         0.8699943963,     0.01700241064,          258.8819412,       298.4287853,           273231.6546,        449422.4116,             3.676700273,          5.246194078,               299473.266,           299850.7224,              -280.6172065,                      0,             280.619548,                   0,                   0.4946466151,                 6.065715769,                 1.668820038e-05,                         -nan,                         0.00176269479,                                inf,               298.0714208,            298.4470956,                447500.6685,             449518.9289
          0,           0,         117,      -2.748130279,      0.3448655208,     -0.6006748219,       2.724969313,      -4.024110794,      0.4352850997,     -0.3246257954,      0.8871243593,       557.3231893,        722697.044,       8.923297235,       599350.1062,      -280.6656455,       280.6679831,         6.572965322,                 -nan,                        inf,       596.5445122,       897151.4389,       176146.5169,       338.3009556,            -0.3246257954,                     0,         0.8701234345,     0.01700092473,          258.8945687,       298.4286206,           273275.2635,        449421.7804,             3.677107627,          5.246189607,              299499.5522,            299850.554,              -280.6656455,                      0,            280.6679831,                   0,                    0.507742283,                 6.065223039,                 1.665707031e-05,                         -nan,                        0.001809049531,                                inf,               298.0975842,             298.446928,                447633.1569,              449518.282
          0,           0,         118,      -2.741116548,      0.3333795223,     -0.6015767322,       2.731268343,      -4.027975763,      0.4314198025,     -0.3247265344,      0.8872865096,       557.3338403,       722734.8761,       8.923658215,       599377.3055,      -280.7244348,        280.726759,         6.579754196,                 -nan,                        inf,       596.5715843,       897291.8099,        176106.071,       338.3000354,            -0.3247265344,                     0,          0.870287338,     0.01699917157,          258.9055215,       298.4283188,           273314.4026,        449420.4736,             3.677478555,           5.24617966,              299527.0585,            299850.247,              -280.7244348,                      0,             280.726759,                   0,                    0.515144871,                 6.064609325,                 1.655832671e-05,                         -nan,                         0.00183504014,                                inf,               298.1249618,            298.4466225,                447774.8545,             449516.9554
          0,           0,         119,      -2.769153353,      0.3297497726,     -0.6361875517,       2.701708315,      -4.044867642,      0.4145278919,     -0.3248079448,      0.8874638724,       557.3368055,       722746.7322,       8.923779941,       599397.1214,      -280.7844577,       280.7867576,          6.57614272,                 -nan,                        inf,       596.5913076,       897397.7758,       176090.7096,        338.297863,            -0.3248079448,                     0,         0.8704677847,      0.0169960877,          258.9088635,        298.427942,           273328.0113,        449418.7209,             3.677614113,          5.246165828,              299547.2597,           299849.8617,              -280.7844577,                      0,            280.7867576,                   0,                   0.5126453848,                 6.063497335,                 1.638221224e-05,                         -nan,                        0.001825746304,                                inf,               298.1450686,             298.446239,                447882.6086,             449515.1671
          0,           0,         120,      -2.772853403,      0.3477187746,     -0.6539917421,       2.702331044,      -4.058571982,      0.4008234774,     -0.3248527183,      0.8876245428,       557.3314874,       722729.5845,       8.923628518,       599405.6231,      -280.8338101,       280.8360817,          6.56698264,                 -nan,                        inf,       596.5997696,       897447.0603,       176104.8556,       338.2952073,            -0.3248527183,                     0,         0.8706291139,     0.01699542891,           258.903873,       298.4276145,           273312.3644,          449417.22,             3.677474451,          5.246154068,              299556.0918,           299849.5313,              -280.8338101,                      0,            280.8360817,                   0,                   0.5037090802,                  6.06327356,                 1.617767309e-05,                         -nan,                        0.001793605285,                                inf,               298.1538595,            298.4459101,                447933.4014,             449513.6589
          0,           0,         121,      -2.739021902,      0.3685265691,      -0.609127711,       2.738276719,      -4.045277775,      0.4141170361,     -0.3248661836,       0.887748041,       557.3216019,       722696.4556,       8.923324279,       599405.4112,      -280.8684647,       280.8707149,         6.554735002,                 -nan,                        inf,       596.5995589,       897451.6881,       176137.2062,       338.2928969,            -0.3248661836,                     0,         0.8707529057,     0.01699513528,          258.8940971,       298.4275049,           273279.6247,        449416.8309,             3.677172828,          5.246151452,              299555.9905,           299849.4207,              -280.8684647,                      0,            280.8707149,                   0,                   0.4915402282,                 6.063194774,                 1.602310219e-05,                         -nan,                        0.001750058664,                                inf,               298.1537589,               298.4458,                447938.4208,             449513.2672
          0,           0,         122,      -2.729491189,       0.344073625,     -0.5817772735,       2.743381977,      -4.035175726,      0.4242185223,     -0.3248612229,       0.887829171,        557.311806,       722662.4676,       8.923005688,       599401.2409,      -280.8886717,       280.8909045,         6.547766313,                 -nan,                        inf,       596.5954082,       897433.3527,        176171.638,       338.2915358,            -0.3248612229,                     0,         0.8708319924,     0.01699717864,          258.8842882,       298.4275178,           273245.4148,        449417.0528,             3.676851875,          5.246153813,              299551.8024,           299849.4384,              -280.8886717,                      0,            280.8909045,                   0,                   0.4837866035,                 6.063979709,                 1.589782113e-05,                         -nan,                        0.001722329188,                                inf,               298.1495906,            298.4458177,                447919.8386,             449513.5141
          0,           0,         123,      -2.757962902,       0.301445891,     -0.5885827133,       2.713716403,      -4.040482396,      0.4189116232,     -0.3248605796,      0.8878829122,       557.3069832,       722645.6592,       8.922843149,       599400.0846,      -280.9017919,       280.9040113,         6.546371177,                 -nan,                        inf,       596.5942576,        897427.983,       176192.4555,       338.2914111,            -0.3248605796,                     0,          0.870881401,     0.01700151118,          258.8790817,       298.4279015,           273226.6019,        449419.0573,             3.676672693,          5.246170456,              299550.2516,            299849.833,              -280.9017919,                      0,            280.9040113,                   0,                   0.4808898156,                 6.065481361,                 1.580233346e-05,                         -nan,                        0.001711936449,                                inf,               298.1480472,            298.4462104,                447912.4164,             449515.5666
          0,           0,         124,      -2.820825389,      0.2613675274,     -0.6429095982,       2.647809108,      -4.070819337,      0.3885748774,     -0.3248798373,      0.8879255665,       557.3086548,       722651.8206,       8.922896344,       599405.7648,      -280.9160372,       280.9182433,         6.548641519,                 -nan,                        inf,       596.5999114,       897456.4187,       176191.3265,       338.2922101,            -0.3248798373,                     0,         0.8709234904,      0.0170020761,          258.8803203,       298.4283345,           273230.2471,        449421.5736,             3.676704126,          5.246192218,              299555.4947,           299850.2701,              -280.9160372,                      0,            280.9182433,                   0,                   0.4828165269,                 6.065824992,                 1.570665619e-05,                         -nan,                        0.001718708338,                                inf,               298.1532659,            298.4466455,                447938.3244,             449518.0943
          0,           0,         125,      -2.962319169,      0.2585815772,     -0.7538439919,       2.508109821,      -4.083731929,      0.3756621594,     -0.3249217384,      0.8879829256,       557.3150185,       722675.5797,       8.923118822,       599418.0872,      -280.9371349,       280.9393291,         6.551006397,                 -nan,                        inf,       596.6121763,       897519.8908,       176173.2773,       338.2936886,            -0.3249217384,                     0,         0.8709790539,     0.01700387173,          258.8861787,       298.4288397,           273251.1512,        449424.4285,             3.676902163,          5.246216659,              299567.3049,           299850.7823,              -280.9371349,                      0,            280.9393291,                   0,                   0.4844280523,                 6.066578344,                 1.562089276e-05,                         -nan,                        0.001724315544,                                inf,                298.165021,            298.4471553,                447998.9172,             449520.9735
          0,           0,         126,      -2.864869929,        0.33773721,     -0.7117306221,       2.615520873,       -4.05815375,      0.4012396016,     -0.3249752051,       0.888060225,       557.3215287,       722700.0883,       8.923354445,        599432.696,        -280.96587,       280.9680505,         6.551287997,                 -nan,                        inf,       596.6267168,       897596.7184,       176150.2571,       338.2952989,            -0.3249752051,                     0,         0.8710573676,     0.01700285735,          258.8925808,       298.4289479,           273274.9156,        449425.1727,             3.677130996,          5.246223449,              299581.8066,           299850.8894,                -280.96587,                      0,            280.9680505,                   0,                   0.4849674794,                 6.066320518,                   1.5521681e-05,                         -nan,                        0.001726059168,                                inf,                298.179455,            298.4472619,                448075.0087,             449521.7097
          0,           0,         127,      -2.730675385,      0.3744908048,     -0.6045165508,       2.749298009,      -4.064307463,       0.395085713,     -0.3250288454,      0.8881475567,       557.3265164,       722719.0035,       8.923538688,       599446.7514,       -280.998096,       281.0002651,         6.551755695,                 -nan,                        inf,       596.6407065,       897671.1579,       176130.9857,       338.2966128,            -0.3250288454,                     0,          0.871148767,     0.01699878971,          258.8976405,       298.4288759,           273294.0089,        449424.9946,             3.677316048,          5.246222639,              299595.9426,           299850.8088,               -280.998096,                      0,            281.0002651,                   0,                    0.486804041,                 6.064951654,                 1.543819145e-05,                         -nan,                        0.001732397088,                                inf,               298.1935249,            298.4471816,                448149.6698,              449521.488
          0,           0,         128,      -2.728044737,      0.3518603651,     -0.5678882823,       2.746303709,      -4.069795852,      0.3895970865,     -0.3250817416,      0.8882457695,       557.3301309,       722732.4859,       8.923671497,       599460.1972,      -281.0330526,       281.0352112,         6.554190086,                 -nan,                        inf,       596.6540896,       897742.2514,       176115.3817,       338.2972907,            -0.3250817416,                     0,         0.8712506562,     0.01699511334,          258.9015017,       298.4286292,           273308.5521,        449423.9338,             3.677456902,          5.246214595,              299609.6441,           299850.5531,              -281.0330526,                      0,            281.0352112,                   0,                   0.4905343384,                 6.063655748,                 1.536178066e-05,                         -nan,                        0.001745455085,                                inf,               298.2071624,            298.4469271,                448221.8655,             449520.3859
          0,           0,         129,      -2.758640124,      0.3133435515,     -0.5965327862,       2.713708107,       -4.07777774,      0.3816150515,     -0.3251345007,      0.8883561707,       557.3329898,       722742.8724,       8.923773276,        599473.518,       -281.070228,       281.0723759,         6.559255845,                 -nan,                        inf,       596.6673483,       897812.2147,       176102.8653,       338.2974693,            -0.3251345007,                     0,         0.8713607436,     0.01699542711,          258.9045837,       298.4284061,           273320.0035,        449422.8689,             3.677567189,          5.246206087,              299623.1881,           299850.3299,               -281.070228,                      0,            281.0723759,                   0,                   0.4954333507,                 6.063822494,                 1.528409608e-05,                         -nan,                        0.001762654011,                                inf,               298.2206432,             298.446705,                448292.8886,             449519.3261
          0,           0,         130,        -2.7867383,      0.2578246588,     -0.6060491751,       2.685915564,      -4.076740136,       0.382652369,     -0.3251829457,      0.8884709827,       557.3344009,        722749.164,       8.923835569,       599485.5361,      -281.1079554,       281.1100889,         6.560096623,                 -nan,                        inf,       596.6793102,       897876.4414,       176098.4674,       338.2965337,            -0.3251829457,                     0,         0.8714756219,     0.01699536081,          258.9058238,       298.4285771,           273325.3483,        449423.8157,             3.677621443,          5.246214126,              299635.0352,           299850.5009,              -281.1079554,                      0,            281.1100889,                   0,                   0.4964021817,                 6.063694441,                 1.517929867e-05,                         -nan,                        0.001765863984,                                inf,                298.232435,            298.4468752,                448356.1725,             449520.2689
          0,           0,         131,      -2.871183203,       0.196107658,     -0.6768839974,       2.592677205,      -4.049004401,      0.4103876605,     -0.3252119939,      0.8885588405,       557.3318268,       722741.5101,        8.92377007,       599491.3429,      -281.1379028,       281.1400225,          6.55300988,                 -nan,                        inf,       596.6850899,       897910.0241,       176105.4149,       338.2951315,            -0.3252119939,                     0,         0.8715725978,     0.01698624265,          258.9033569,       298.4284699,           273318.0476,        449423.4625,             3.677558175,          5.246211895,              299640.9697,           299850.3731,              -281.1379028,                      0,            281.1400225,                   0,                   0.4926287745,                 6.060381105,                 1.507972114e-05,                         -nan,                        0.001752254162,                                inf,               298.2383419,             298.446748,                448390.2137,             449519.8104
          0,           0,         132,       -2.83051905,      0.2260958666,     -0.7334104319,       2.632160169,      -4.054805759,      0.4045861454,     -0.3252188916,      0.8886266621,       557.3256869,       722721.9068,       8.923593729,       599490.6385,      -281.1573886,       281.1594953,         6.543036031,                 -nan,                        inf,        596.684389,       897911.3611,       176124.9534,       338.2937609,            -0.3252188916,                     0,         0.8716431974,     0.01698346468,          258.8972733,       298.4284136,           273298.4767,        449423.4301,             3.677381221,          5.246212508,              299640.3278,           299850.3107,              -281.1573886,                      0,            281.1594953,                   0,                   0.4836173851,                 6.059418646,                  1.49861271e-05,                         -nan,                        0.001720081993,                                inf,               298.2377031,            298.4466859,                448391.6137,             449519.7474
