"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       30591,      -11.11251287,       -7.47227945,      -9.108509145,      -5.553063005,      -11.12558725
          0,           0,       30592,      -11.11253541,      -7.472301612,      -9.108533488,      -5.553084027,      -11.12563189
          0,           0,       30593,        -11.112558,      -7.472323784,      -9.108552761,      -5.553105202,      -11.12567653
          0,           0,       30594,      -11.11257974,      -7.472345959,      -9.108574656,      -5.553125731,      -11.12572117
          0,           0,       30595,      -11.11260285,      -7.472368124,      -9.108593632,      -5.553147156,      -11.12576582
          0,           0,       30596,      -11.11262609,      -7.472390314,      -9.108620994,      -5.553168768,      -11.12581047
          0,           0,       30597,      -11.11264695,      -7.472412494,      -9.108634649,      -5.553188755,      -11.12585512
          0,           0,       30598,      -11.11267098,      -7.472434679,      -9.108661374,       -5.55321085,      -11.12589978
          0,           0,       30599,      -11.11269298,      -7.472456864,      -9.108681749,      -5.553231508,      -11.12594443
          0,           0,       30600,       -11.1127148,      -7.472479054,      -9.108703307,      -5.553252199,      -11.12598909
          0,           0,       30601,      -11.11273826,      -7.472501258,      -9.108723699,      -5.553273846,      -11.12603375
          0,           0,       30602,      -11.11275953,      -7.472523452,      -9.108740963,      -5.553294025,      -11.12607842
          0,           0,       30603,      -11.11278235,      -7.472545647,      -9.108767735,      -5.553315361,      -11.12612309
          0,           0,       30604,      -11.11280485,      -7.472567855,      -9.108792144,      -5.553336454,      -11.12616776
          0,           0,       30605,      -11.11282737,      -7.472590064,      -9.108809482,       -5.55335757,      -11.12621243
          0,           0,       30606,      -11.11285083,      -7.472612275,      -9.108833233,      -5.553379214,       -11.1262571
          0,           0,       30607,      -11.11287148,      -7.472634488,      -9.108852342,      -5.553399087,      -11.12630178
          0,           0,       30608,      -11.11289526,      -7.472656705,      -9.108875717,      -5.553420947,      -11.12634645
          0,           0,       30609,      -11.11291785,      -7.472678924,      -9.108896415,      -5.553442044,      -11.12639114
          0,           0,       30610,      -11.11293992,      -7.472701148,      -9.108917846,      -5.553463018,      -11.12643582
          0,           0,       30611,       -11.1129623,       -7.47272337,      -9.108941626,      -5.553483986,       -11.1264805
          0,           0,       30612,      -11.11298514,      -7.472745603,      -9.108959066,      -5.553505312,       -11.1265252
          0,           0,       30613,      -11.11300844,      -7.472767835,      -9.108984145,      -5.553526896,      -11.12656989
          0,           0,       30614,      -11.11302994,      -7.472790074,      -9.109003534,      -5.553547441,      -11.12661458
          0,           0,       30615,      -11.11305235,      -7.472812312,      -9.109028828,      -5.553568305,      -11.12665928
          0,           0,       30616,       -11.1130758,      -7.472834553,      -9.109045177,      -5.553590036,      -11.12670398
          0,           0,       30617,      -11.11309801,      -7.472856802,      -9.109069681,      -5.553610866,      -11.12674868
          0,           0,       30618,      -11.11312042,      -7.472879048,       -9.10909176,      -5.553631993,      -11.12679338
          0,           0,       30619,      -11.11314358,      -7.472901298,      -9.109113843,      -5.553653367,      -11.12683809
          0,           0,       30620,      -11.11316588,       -7.47292355,      -9.109131233,      -5.553674453,       -11.1268828
          0,           0,       30621,       -11.1131882,      -7.472945816,      -9.109159141,      -5.553695364,       -11.1269275
          0,           0,       30622,      -11.11321096,      -7.472968079,      -9.109176166,      -5.553716828,      -11.12697222
          0,           0,       30623,      -11.11323403,       -7.47299034,      -9.109198611,       -5.55373816,      -11.12701693
          0,           0,       30624,      -11.11325639,      -7.473012608,      -9.109223912,      -5.553759211,      -11.12706165
          0,           0,       30625,      -11.11327922,      -7.473034881,      -9.109241751,      -5.553780575,      -11.12710637
          0,           0,       30626,      -11.11330186,      -7.473057156,       -9.10926473,      -5.553801728,      -11.12715109
          0,           0,       30627,      -11.11332417,      -7.473079429,      -9.109284532,      -5.553822699,      -11.12719582
          0,           0,       30628,       -11.1133466,      -7.473101714,      -9.109308682,      -5.553843792,      -11.12724054
          0,           0,       30629,         -11.11337,      -7.473124001,       -9.10932958,      -5.553865463,      -11.12728527
          0,           0,       30630,      -11.11339257,      -7.473146286,      -9.109351559,      -5.553886698,         -11.12733
          0,           0,       30631,      -11.11341501,      -7.473168579,      -9.109371265,      -5.553907682,      -11.12737474
          0,           0,       30632,      -11.11343788,      -7.473190875,       -9.10939535,      -5.553929072,      -11.12741947
          0,           0,       30633,      -11.11346097,      -7.473213167,      -9.109415966,      -5.553950561,       -11.1274642
          0,           0,       30634,      -11.11348304,      -7.473235476,      -9.109439181,      -5.553971398,      -11.12750895
          0,           0,       30635,      -11.11350566,      -7.473257775,      -9.109457932,      -5.553992528,      -11.12755369
          0,           0,       30636,      -11.11352893,      -7.473280085,      -9.109481366,      -5.554014201,      -11.12759844
          0,           0,       30637,      -11.11355184,      -7.473302393,       -9.10950196,      -5.554035554,      -11.12764318
          0,           0,       30638,      -11.11357423,      -7.473324707,      -9.109526627,      -5.554056642,      -11.12768793
          0,           0,       30639,      -11.11359748,       -7.47334703,      -9.109545839,      -5.554078239,      -11.12773268
          0,           0,       30640,      -11.11361877,      -7.473369343,      -9.109566561,      -5.554098556,      -11.12777743
          0,           0,       30641,      -11.11364199,      -7.473391669,      -9.109591931,      -5.554120107,      -11.12782219
          0,           0,       30642,      -11.11366484,      -7.473414001,      -9.109614454,      -5.554141539,      -11.12786695
          0,           0,       30643,      -11.11368871,      -7.473436333,      -9.109635391,      -5.554163541,      -11.12791171
          0,           0,       30644,      -11.11371069,      -7.473458664,      -9.109654854,      -5.554184335,      -11.12795647
          0,           0,       30645,      -11.11373351,         -7.473481,      -9.109677683,      -5.554205643,      -11.12800123
          0,           0,       30646,       -11.1137572,      -7.473503345,      -9.109700089,       -5.55422757,        -11.128046
          0,           0,       30647,      -11.11377933,      -7.473525686,      -9.109720963,       -5.55424851,      -11.12809076
          0,           0,       30648,       -11.1138018,      -7.473548034,      -9.109745631,      -5.554269666,      -11.12813554
          0,           0,       30649,      -11.11382434,      -7.473570386,      -9.109764821,       -5.55429069,      -11.12818031
          0,           0,       30650,      -11.11384791,      -7.473592743,      -9.109787146,      -5.554312671,      -11.12822508
          0,           0,       30651,      -11.11386993,      -7.473615097,      -9.109809554,      -5.554333327,      -11.12826986
